350150510;B00714A;2022-07-09 17:00;18;
350150510;B00714A;2022-07-09 18:00;16;
350150510;B00714A;2022-07-10 01:00;20;
350150510;B00714A;2022-07-10 02:00;20;
350150510;B00714A;2022-07-10 03:00;21;
350150510;B00714A;2022-07-10 04:00;19;
350150510;B00714A;2022-07-10 05:00;23;
350150510;B00714A;2022-07-10 06:00;24;
350150510;B00714A;2022-07-10 07:00;22;
350150510;B00714A;2022-07-10 09:00;20;
350150510;B00714A;2022-07-10 12:00;18;
350150510;B00714A;2022-07-10 14:00;20;
350150510;B00714A;2022-07-10 15:00;21;
350150510;B00714A;2022-07-10 17:00;20;
350150510;B00714A;2022-07-11 05:00;17;
350150510;B00714A;2022-07-11 06:00;18;
350150510;B00714A;2022-07-11 07:00;19;
350150510;B00714A;2022-07-11 08:00;14;
350150510;B00714A;2022-07-11 11:00;16;
350150510;B00714A;2022-07-11 12:00;16;
350150510;B00714A;2022-07-11 13:00;19;
350150510;B00714A;2022-07-12 08:00;21;
350150510;B00714A;2022-07-12 11:00;16;
350150510;B00714A;2022-07-12 12:00;17;
350150510;B00714A;2022-07-12 13:00;17;
350150510;B00714A;2022-07-12 14:00;19;
350150510;B00714A;2022-07-12 15:00;19;
350150510;B00714A;2022-07-12 16:00;20;
350150510;B00714A;2022-07-12 20:00;22;
350150510;B00714A;2022-07-12 21:00;24;
350150510;B00714A;2022-07-12 22:00;24;
350150510;B00714A;2022-07-12 23:00;22;
350150510;B00714A;2022-07-13 01:00;22;
350150510;B00714A;2022-07-13 06:00;22;
350150510;B00714A;2022-07-13 07:00;19;
350150510;B00714A;2022-07-13 08:00;18;
350150510;B00714A;2022-07-13 11:00;12;
350150510;B00714A;2022-07-13 14:00;11;
350150510;B00714A;2022-07-13 15:00;14;
350150510;B00714A;2022-07-13 16:00;14;
350150510;B00714A;2022-07-13 17:00;17;
350150510;B00714A;2022-07-13 21:00;17;
350150510;B00714A;2022-07-14 13:00;20;
350150510;B00714A;2022-07-14 18:00;29;
350150510;B00714A;2022-07-14 21:00;22;
350150510;B00714A;2022-07-14 22:00;22;
350150510;B00714A;2022-07-15 01:00;26;
350150510;B00714A;2022-07-15 06:00;18;
350150510;B00714A;2022-07-15 16:00;14;
350150510;B00714A;2022-07-15 20:00;17;
350150510;B00714A;2022-07-16 06:00;14;
350150510;B00714A;2022-07-16 07:00;17;
350150510;B00714A;2022-07-16 08:00;18;
350150510;B00714A;2022-07-16 09:00;17;
350150510;B00714A;2022-07-16 10:00;17;
350150510;B00714A;2022-07-16 11:00;18;
350150510;B00714A;2022-07-16 12:00;21;
350150510;B00714A;2022-07-16 13:00;25;
350150510;B00714A;2022-07-16 16:00;28;
350150510;B00714A;2022-07-16 18:00;23;
350150510;B00714A;2022-07-16 21:00;23;
350150510;B00714A;2022-07-21 09:00;12;
350150510;B00714A;2022-07-21 10:00;11;
350150510;B00714A;2022-07-21 11:00;12;
350150510;B00714A;2022-07-21 12:00;12;
350150510;B00714A;2022-07-21 13:00;9;
350150510;B00714A;2022-07-21 14:00;8;
350150510;B00714A;2022-07-21 15:00;8;
350150510;B00714A;2022-07-22 06:00;12;
350150510;B00714A;2022-07-22 11:00;7;
350150510;B00714A;2022-07-22 12:00;9;
350150510;B00714A;2022-07-23 07:00;13;
350150510;B00714A;2022-07-23 08:00;15;
350150510;B00714A;2022-07-23 09:00;9;
350150510;B00714A;2022-07-23 10:00;15;
350150510;B00714A;2022-07-23 11:00;13;
350150510;B00714A;2022-07-23 12:00;9;
350150510;B00714A;2022-07-23 14:00;12;
350150510;B00714A;2022-07-25 10:00;12;
350150510;B00714A;2022-07-25 11:00;11;
350150510;B00714A;2022-07-25 12:00;14;
350150510;B00714A;2022-07-25 13:00;13;
350150510;B00714A;2022-07-25 14:00;14;
350150510;B00714A;2022-07-25 15:00;16;
350150510;B00714A;2022-07-25 16:00;15;
350150510;B00714A;2022-07-25 17:00;13;
350150510;B00714A;2022-07-25 19:00;14;
350150510;B00714A;2022-07-26 08:00;15;
350150510;B00714A;2022-07-26 10:00;19;
350150510;B00714A;2022-07-26 11:00;16;
350150510;B00714A;2022-07-26 15:00;13;
350150510;B00714A;2022-07-28 09:00;9;
350150510;B00714A;2022-07-28 15:00;8;
350150510;B00714A;2022-07-30 20:00;24;
350150510;B00714A;2022-07-31 07:00;25;
350150510;B00714A;2022-07-31 08:00;23;
350150510;B00714A;2022-07-31 09:00;23;
350150510;B00714A;2022-07-31 13:00;21;
351160424;B00714A;2022-07-01 12:00;16;
351160424;B00714A;2022-07-01 15:00;10;
351160424;B00714A;2022-07-01 17:00;10;
351160424;B00714A;2022-07-01 18:00;14;
351160424;B00714A;2022-07-02 04:00;10;
351160424;B00714A;2022-07-06 05:00;9;
351160424;B00714A;2022-07-06 14:00;8;
351160424;B00714A;2022-07-06 16:00;9;
351160424;B00714A;2022-07-06 17:00;9;
351160424;B00714A;2022-07-07 09:00;10;
351160424;B00714A;2022-07-08 10:00;10;
351160424;B00714A;2022-07-08 12:00;11;
351160424;B00714A;2022-07-08 13:00;10;
351160424;B00714A;2022-07-08 14:00;9;
351160424;B00714A;2022-07-08 15:00;10;
351160424;B00714A;2022-07-08 16:00;11;
351160424;B00714A;2022-07-08 17:00;10;
351160424;B00714A;2022-07-09 08:00;10;
351160424;B00714A;2022-07-09 09:00;10;
351160424;B00714A;2022-07-09 11:00;10;
351160424;B00714A;2022-07-10 05:00;9;
351160424;B00714A;2022-07-10 08:00;10;
351160424;B00714A;2022-07-10 09:00;9;
351160424;B00714A;2022-07-10 11:00;12;
351160424;B00714A;2022-07-10 12:00;13;
351160424;B00714A;2022-07-10 13:00;10;
